,FID,NomeEstaca,CodEstacao,Bacia,SubBacia,Operadora,Responsave,Municipio_,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEsta,COMID,new_COMID,watershed,subbasin,RT2y,RT5y,RT10y,RT25y,RT50y,RT100y
442,442,JACOBINA,50420000,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JACOBINA-BA,-11.2114,-40.4703,434,50500600,RIO ITAPICURU-MIRIM,RHN,Manutencao,160693,9069980,south_america,geoglows,145.72782381728894,207.13160721070705,247.78625473663828,299.1535096590336,337.26067375361333,375.08646053023244
443,443,PEDRAS ALTAS,50430000,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CAPIM GROSSO-BA,-11.1822,-40.0467,370,50500600,RIO ITAPICURU-MIRIM,RHN,Ativo,160697,9069874,south_america,geoglows,206.95292863143283,325.76342997150414,404.4263199014678,503.8170898592555,577.5508407865752,650.7401532710969
444,444,QUEIMADAS,50465000,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,QUEIMADAS-BA,-10.9733,-39.6328,265,50500000,RIO ITAPICURU,RHN,Ativo,160252,9068964,south_america,geoglows,281.2309878461384,399.86639172722084,478.4133519036012,577.6576443104125,651.2827298227776,724.3641792607112
445,445,CIPO,50540000,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CIPO-BA,-11.0975,-38.5125,131,50500000,RIO ITAPICURU,RHN,Ativo,160564,9069648,south_america,geoglows,358.18431738232124,542.5405898208444,664.6004835437138,818.8234828370647,933.2349138179266,1046.801548751685
446,446,USINA ALTAMIRA,50595000,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CONDE-BA,-11.7347,-37.8033,17,50500000,RIO ITAPICURU,RHN,Ativo,161711,9071958,south_america,geoglows,776.722057472299,937.2583126489938,1043.5472822964414,1177.8436772125879,1277.472414744148,1376.3655093165826
447,447,CORTE GRANDE,50660000,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ESPLANADA-BA,-12.0536,-37.755,6,50600000,RIO INHAMBUPE,RHN,Ativo,162128,9073258,south_america,geoglows,359.78467318651434,484.85753455022484,567.6666517217631,672.2961907907154,749.9163599133306,826.9633938912477
448,448,PEDRA DO SALGADO,50785000,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MATA DE SAO JOAO-BA,-12.3761,-38.1331,34,50700000,RIO POJUCA,RHN,Ativo,163055,9074553,south_america,geoglows,402.19326840587803,497.1157597819984,559.962708551495,639.3699949257854,698.278856159308,756.752743608456
449,449,TIRIRICA,50795000,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CAMACARI-BA,-12.5119,-38.0667,22,50700000,RIO POJUCA,RHN,Ativo,163055,9075185,south_america,geoglows,470.2149315335082,618.9810643867535,717.4771889039415,841.9273033395724,934.2515075344941,1025.8940042978488
450,450,USINA MUCUGE,51108000,5,51,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MUCUGE-BA,-12.9986,-41.3906,870,51200000,RIO PARAGUACU,RHN,Ativo,163723,9076686,south_america,geoglows,150.34589678421162,173.3069733913467,188.50920401446888,207.71726270711588,221.96689792014905,236.1113160635465
451,451,FAZENDA IGUACU,51230000,5,51,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAETE-BA,-12.9361,-41.0644,300,51223000,RIO DE UNA,RHN,Ativo,163646,9076491,south_america,geoglows,454.3682255333277,598.7220895194585,694.2969081224344,815.0559447912267,904.6418966431086,993.5663598888984
452,452,ITAETE,51240000,5,51,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAETE-BA,-12.9861,-40.9581,286,51200000,RIO PARAGUACU,RHN,Ativo,163767,9076784,south_america,geoglows,887.483531446545,975.0145993499328,1032.9677826315028,1106.191783338677,1160.5135300394793,1214.4341734895736
453,453,IACU,51280000,5,51,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,IACU-BA,-12.7622,-40.2136,222,51200000,RIO PARAGUACU,RHN,Ativo,163360,9075800,south_america,geoglows,372.13115072156097,467.23842766937497,530.2077205660561,609.7695890693719,668.7931281568262,727.3808466966335
454,454,UHE PEDRA DO CAVALO BARRAMENTO,51490080,5,51,00675 - VOTORCIM I - VOTORCIM I,00675 - VOTORCIM I - VOTORCIM I,GOVERNADOR MANGABEIRA-BA,-12.5844,-38.9989,124,51200000,RIO PARAGUACU,Setor Eletrico,Ativo,163122,9075350,south_america,geoglows,,,,,,
455,455,VALENCA,51795000,5,51,00174 - PORTLAND ITAU - PORTLAND ITAU,00001 - ANA - Agencia Nacional de Aguas,SANTO AMARO-BA,-13.365,-39.08027,50,51104000,RIO SUBAE,CotaOnline,Manutencao,164282,9077894,south_america,geoglows,207.11104784365568,232.37254033988705,249.09784644738218,270.23031505212913,285.9075874713246,301.4691013718513
456,456,ACUDE ANAGE JUSANTE,52360100,5,52,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ANAGE-BA,-14.6286,-41.1889,0,52311000,RIO GAVIAO,GDH,Ativo,166285,9082460,south_america,geoglows,,,,,,
457,457,JEQUIE,52570000,5,52,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JEQUIE-BA,-13.8647,-40.0808,181,52001000,RIO DE CONTAS,CotaOnline,Manutencao,165024,9079662,south_america,geoglows,286.34637264151604,448.904215621702,556.5316522992198,692.519203856067,793.4025379922967,893.5409654250068
458,458,ITAJUIPE,53050000,5,53,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hidrico...,00001 - ANA - Agencia Nacional de Aguas,ITAJUIPE-BA,-14.6744,-39.3769,78,53120000,RIO ALMADA,RHN,Ativo,166339,9082491,south_america,geoglows,275.5783649816448,348.10012220234904,396.1158358087671,456.7838172376653,501.7907915657794,546.4654414602376
459,459,PASSAGEM DAS EGUAS,53460500,5,53,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,RIO PARDO DE MINAS-MG,-15.6686,-42.4533,0,53400000,RIO PARDO,RHN,Ativo,167769,9085998,south_america,geoglows,,,,,,
460,460,CH MORAIS JUSANTE,53470000,5,53,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,RIO PARDO DE MINAS-MG,-15.7,-42.3667,0,53400000,RIO PARDO,RHN,Ativo,167822,9086089,south_america,geoglows,,,,,,
461,461,VEREDA DO PARAISO,53540001,5,53,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO JOAO DO PARAISO-MG,-15.4936,-41.4503,800,53400000,RIO PARDO,RHN,Ativo,167545,9085447,south_america,geoglows,340.02961106438863,431.0013604478413,491.23257425278837,567.3348725651913,623.7919048544723,679.8320672794373
462,462,CANDIDO SALES,53620000,5,53,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CANDIDO SALES-BA,-15.5133,-41.2367,610,53400000,RIO PARDO,RHN,Ativo,167563,9085432,south_america,geoglows,247.8164971367846,318.4589505643794,365.2304015361403,424.32625382767293,468.16693295262763,511.68389938463207
463,463,INHOBIM,53630000,5,53,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,VITORIA DA CONQUISTA-BA,-15.3397,-40.9328,482,53400000,RIO PARDO,RHN,Ativo,167432,9084874,south_america,geoglows,294.9337094858803,379.44443904233697,435.3978955299274,506.0952361317354,558.5425620290148,610.6026251045696
464,464,ITAPETINGA,53780000,5,53,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAPETINGA-BA,-15.2414,-40.2333,240,53472000,RIO CATOLE GRANDE,RHN,Ativo,167322,9084555,south_america,geoglows,370.6540007627963,435.74346545586457,478.83835470387606,533.2888615110752,573.6833579868897,613.7795878414852
465,465,FAZENDA NANCY,53880000,5,53,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CAMACAN-BA,-15.6039,-39.5167,69,53400000,RIO PARDO,RHN,Ativo,167708,9085753,south_america,geoglows,448.57515659036727,587.3312811106772,679.1999091118972,795.2761641304502,881.3881610467537,966.8643204949001
466,466,MASCOTE,53950000,5,53,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MASCOTE-BA,-15.5686,-39.3044,4,53400000,RIO PARDO,RHN,Ativo,167687,9085801,south_america,geoglows,645.6061314151683,820.368352057531,936.0761486853501,1082.2732564600217,1190.7306226272262,1298.3871566272967
467,467,FAZENDA JAMBEIRO - GRAO MOGOL,54110002,5,54,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,GRAO MOGOL-MG,-16.5914,-42.9183,750,54160000,RIO ITACAMBIRUCU,RHN,Ativo,169187,9089142,south_america,geoglows,511.43110596488594,614.9390778651355,683.4703617889157,770.0598206995237,834.2968278075052,898.0595189383389
468,468,UHE IRAPE BARRAMENTO,54140000,5,54,00023 - CEMIG - CEMIG,00023 - CEMIG - CEMIG,GRAO MOGOL-MG,-16.7358,-42.5731,0,54001000,RIO JEQUITINHONHA,Setor Eletrico,Ativo,169379,9089585,south_america,geoglows,,,,,,
469,469,CARBONITA,54230000,5,54,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CARBONITA-MG,-17.5792,-42.9953,0,54200000,RIO ARACUAI,RHN,Ativo,170599,9092435,south_america,geoglows,329.8709489980879,451.5114218696268,532.0479991973701,633.8061781493012,709.2962083084994,784.2288319347359
470,470,ARACUAI,54500000,5,54,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ARACUAI-MG,-16.8508,-42.0789,277,54200000,RIO ARACUAI,RHN,Ativo,169539,9089950,south_america,geoglows,493.69344424839693,650.0489153928665,753.5698422289594,884.3688077150193,981.4029523020498,1077.7206119969812
471,471,FAZENDA BOA SORTE JUSANTE,54730005,5,54,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JOAIMA-MG,-16.6222,-41.0281,300,54363000,RIO SAO MIGUEL,RHN,Ativo,169240,9089278,south_america,geoglows,335.5909066927063,397.52218725779153,438.52608381040983,490.33461580386546,528.7691444380429,566.919878545886
472,472,UHE ITAPEBI BARRAMENTO,54940000,5,54,00206 - ITAPEBI - ITAPEBI,00206 - ITAPEBI - ITAPEBI,ITAPEBI-BA,-15.9683,-39.5897,111,54001000,RIO JEQUITINHONHA,Setor Eletrico,Ativo,168216,9087002,south_america,geoglows,,,,,,
473,473,ITAPEBI,54950000,5,54,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAPEBI-BA,-16.0147,-39.4253,0,54001000,RIO JEQUITINHONHA,CotaOnline,Ativo,168362,9087289,south_america,geoglows,547.3874341302637,720.0380470100046,834.347775561914,978.7784206164672,1085.9253238273739,1192.281071123911
474,474,FRANCISCO SA,55610000,5,55,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CARLOS CHAGAS-MG,-17.7386,-41.1222,245,55312000,RIO TODOS OS SANTOS,RHN,Ativo,170837,9092825,south_america,geoglows,360.3932295536432,452.14707541989793,512.8961051489205,589.652665254096,646.5950663164537,703.1170136276636
475,475,SAO PEDRO DO PAMPA,55660000,5,55,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,UMBURATIBA-MG,-17.3203,-40.6764,192,55314000,RIO PAMPA,RHN,Ativo,170443,9092092,south_america,geoglows,252.11714968605247,311.8743646612147,351.4388406216151,401.4286608809733,438.51396525551905,475.3254375638747
476,476,UHE SANTA CLARA JUSANTE,55720000,5,55,00213 - CESC - CESC,00213 - CESC - CESC,NANUQUE-MG,-17.8978,-40.1967,40,55310000,RIO MUCURI,Setor Eletrico,Ativo,171280,9093962,south_america,geoglows,,,,,,
477,477,BOCA DA VALA,55960000,5,55,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO MATEUS-ES,-18.6511,-40.0889,12,55400000,RIO SAO MATEUS,CotaOnline,Ativo,172037,9095562,south_america,geoglows,429.7945079826614,476.78887734702937,507.9032389812441,547.2163173886481,576.3810047404901,605.3303446189316
478,478,PONTE NOVA JUSANTE,56110005,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PONTE NOVA-MG,-20.3839,-42.9028,340,56100000,RIO PIRANGA,RHN,Ativo,174435,9100680,south_america,geoglows,318.13922625454245,394.0703412856937,444.34334642063925,507.8634216797959,554.986242139205,601.7611150892509
479,479,FAZENDA CACHOEIRA DANTAS,56425000,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO JOSE DO GOIABAL-MG,-19.9944,-42.6744,0,56001000,RIO DOCE,RHN,Ativo,173837,9099498,south_america,geoglows,483.13258654261455,607.9247618296115,690.5480403950639,794.9427718925783,872.3887473451412,949.2628738717227
480,480,CGH MATIPO JUSANTE,56458080,5,56,00723 - ZONA DA MATA - ZONA DA MATA,00723 - ZONA DA MATA - ZONA DA MATA,MATIPO-MG,-20.2836,-42.3392,626,56172000,RIO MATIPO,Setor Eletrico,Ativo,174092,9100297,south_america,geoglows,,,,,,
481,481,CACHOEIRA DOS OCULOS MONTANTE,56539000,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CORREGO NOVO-MG,-19.7769,-42.4764,210,56001000,RIO DOCE,RHN,Ativo,173477,9098933,south_america,geoglows,591.8535608034799,728.3642003417926,818.7461218988353,932.9439193839876,1017.6623691937125,1101.755271268369
482,482,NOVA ERA TELEMETRICA,56661000,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,NOVA ERA-MG,-19.7667,-43.0261,0,56180000,RIO PIRACICABA,RHN,Ativo,173420,9098829,south_america,geoglows,382.90425602036794,494.01468894397794,567.5794635771838,660.5287513426762,729.483842805227,797.9297806963572
483,483,UHE SA CARVALHO BARRAMENTO ANTONIO DIAS,56688080,5,56,00624 - SA CARVALHO - SA CARVALHO,00624 - SA CARVALHO - SA CARVALHO,ANTONIO DIAS-MG,-19.6461,-42.85,0,56180000,RIO PIRACICABA,Setor Eletrico,Ativo,173364,9098545,south_america,geoglows,,,,,,
484,484,MARIO DE CARVALHO,56696000,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,TIMOTEO-MG,-19.5247,-42.6408,232,56180000,RIO PIRACICABA,RHN,Ativo,173111,9098084,south_america,geoglows,425.53916543061155,528.5893642161861,596.8175625058985,683.0240719143974,746.9769852054355,810.4576802234754
485,485,BELO ORIENTE,56719998,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,BELO ORIENTE-MG,-19.3297,-42.3761,211,56001000,RIO DOCE,RHN,Ativo,172853,9097553,south_america,geoglows,443.0392687034579,566.0545511455539,647.5013720351337,750.4096461404545,826.7528825844893,902.5324125542838
486,486,UHE PORTO ESTRELA BARRAMENTO,56820080,5,56,00408 - CONS.PESTRELA - CONS.PESTRELA,00408 - CONS.PESTRELA - CONS.PESTRELA,JOANESIA-MG,-19.1167,-42.6631,230,56200000,RIO SANTO ANTONIO,Setor Eletrico,Ativo,172594,9096844,south_america,geoglows,,,,,,
487,487,NAQUE VELHO,56825000,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ACUCENA-MG,-19.1881,-42.4228,240,56200000,RIO SANTO ANTONIO,RHN,Ativo,172700,9097120,south_america,geoglows,572.4076377988362,669.8920949935282,734.4352880589208,815.985783597732,876.484599821935,936.5367022836887
488,488,UHE BAGUARI BARRAMENTO,56846080,5,56,00799 - CONS.BAGUARI - CONS.BAGUARI,00799 - CONS.BAGUARI - CONS.BAGUARI,GOVERNADOR VALADARES-MG,-19.0214,-42.125,184,56001000,RIO DOCE,Setor Eletrico,Ativo,172414,9096588,south_america,geoglows,,,,,,
489,489,GOVERNADOR VALADARES,56850000,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,GOVERNADOR VALADARES-MG,-18.8831,-41.9508,150,56001000,RIO DOCE,RHN,Ativo,172307,9096361,south_america,geoglows,400.0805324110667,469.9000896294069,516.1267117080795,574.5341712488818,617.8641613063899,660.8742095188585
490,490,SAO PEDRO DO SUACUI,56860000,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO PEDRO DO SUACUI-MG,-18.3631,-42.6022,420,56400000,RIO SUACUI GRANDE,RHN,Ativo,171592,9094679,south_america,geoglows,235.21476725027543,301.1730371689367,344.8431510735278,400.02045575920624,440.95413242015326,481.58556123802964
491,491,VILA MATIAS MONTANTE,56891900,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MATHIAS LOBATO-MG,-18.5747,-41.9178,252,56400000,RIO SUACUI GRANDE,RHN,Ativo,171961,9095249,south_america,geoglows,408.54666732261813,518.1591372890741,590.7321301025863,682.428298909733,750.4537551436183,817.9769220866858
492,492,PCH BENJAMIM MARIO BAPTISTA MONTANTE,56960080,5,56,00727 - RIO MANHUACU - RIO MANHUACU,00727 - RIO MANHUACU - RIO MANHUACU,MANHUACU-MG,-20.2708,-42.0469,639,56530000,RIO MANHUACU,Setor Eletrico,Ativo,174082,9100270,south_america,geoglows,,,,,,
493,493,PCH NEBLINA JUSANTE,56972080,5,56,01061 - CEMIG LESTE - CEMIG Geracao Leste S.A.,01061 - CEMIG LESTE - CEMIG Geracao Leste S.A.,IPANEMA-MG,-19.8275,-41.8094,0,56530000,RIO MANHUACU,Setor Eletrico,Ativo,173920,9099210,south_america,geoglows,,,,,,
494,494,UHE MASCARENHAS BARRAMENTO,56992400,5,56,00445 - ENERGEST - ENERGEST,00445 - ENERGEST - ENERGEST,COLATINA-ES,-19.5008,-40.9186,71,56001000,RIO DOCE,Setor Eletrico,Ativo,173044,9097991,south_america,geoglows,,,,,,
495,495,COLATINA CORPO DE BOMBEIROS,56994510,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,COLATINA-ES,-19.5303,-40.6236,40,56001000,RIO DOCE,RHN,Ativo,173072,9098064,south_america,geoglows,509.8517881509872,641.738264016273,729.0585868600142,839.3880462547696,921.2367418873092,1002.4810795991572
496,496,LINHARES CAIS DO PORTO,56998200,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,LINHARES-ES,-19.4153,-40.0756,0,56001000,RIO DOCE,RHN,Manutencao,172936,9097747,south_america,geoglows,487.020922371997,566.7275990491688,619.5003545162389,686.1788709467444,735.6448034953922,784.74548736281
497,497,BARRA DE SAO GABRIEL,56998400,5,56,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO GABRIEL DA PALHA-ES,-19.0411,-40.5339,54,56575000,RIO SAO JOSE,RHN,Manutencao,172449,9096648,south_america,geoglows,434.70173239573717,550.5872874149877,627.3136083725909,724.2575183000562,796.1760486781599,867.5635439170641
498,498,PCH RIO BONITO MONTANTE 2,57117000,5,57,01059 - STATKRAFT - Statkraft Energias Renovaveis S.A.,01059 - STATKRAFT - Statkraft Energias Renovaveis S.A.,SANTA MARIA DE JETIBA-ES,-20.1139,-40.8153,835,57200000,RIO SANTA MARIA DA VITORIA,Setor Eletrico,Ativo,173875,9099917,south_america,geoglows,,,,,,
499,499,PCH RIO BONITO MONTANTE 1,57118080,5,57,01059 - STATKRAFT - Statkraft Energias Renovaveis S.A.,01059 - STATKRAFT - Statkraft Energias Renovaveis S.A.,SANTA MARIA DE JETIBA-ES,-20.0489,-40.7478,643,57200000,RIO SANTA MARIA DA VITORIA,Setor Eletrico,Ativo,173875,9099690,south_america,geoglows,273.6356259690607,341.28227672153525,386.0702456489746,442.65996311939807,484.6414482692136,526.3129487225522
500,500,PCH RIO BONITO JUSANTE,57119500,5,57,01059 - STATKRAFT - Statkraft Energias Renovaveis S.A.,01059 - STATKRAFT - Statkraft Energias Renovaveis S.A.,SANTA MARIA DE JETIBA-ES,-20.0572,-40.6175,432,57200000,RIO SANTA MARIA DA VITORIA,Setor Eletrico,Ativo,173875,9099721,south_america,geoglows,,,,,,
501,501,UHE SUICA JUSANTE,57120080,5,57,01059 - STATKRAFT - Statkraft Energias Renovaveis S.A.,01059 - STATKRAFT - Statkraft Energias Renovaveis S.A.,SANTA LEOPOLDINA-ES,-20.1019,-40.5153,18,57200000,RIO SANTA MARIA DA VITORIA,Setor Eletrico,Ativo,173892,9099856,south_america,geoglows,334.4155140846019,465.0622303626492,551.5617244845976,660.8540646133927,741.9333659282235,822.413990409232
502,502,FAZENDA JUCURUABA,57230000,5,57,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,VIANA-ES,-20.415,-40.4853,80,57300000,RIO JUCU,CotaOnline,Ativo,174269,9100749,south_america,geoglows,398.8356148739949,494.46551865599815,557.7808359921739,637.7799072920841,697.1277883895914,756.0374540489618
503,503,ICONHA MONTANTE,57320000,5,57,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ICONHA-ES,-20.7772,-40.8281,25,57371100,RIO ICONHA,CotaOnline,Ativo,0,9101898,south_america,geoglows,170.7733153262312,208.16589622776453,232.92303842040107,264.20375321070895,287.4095743765643,310.44404740156835
504,504,IBITIRAMA,57420000,5,57,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ALEGRE-ES,-20.5406,-41.6656,710,57420000,RIO BRACO NORTE DIREITO,RHN,Ativo,174606,9101577,south_america,geoglows,477.2355339446326,567.830725577629,627.8126253864029,703.5999148037225,759.8232554995102,815.6314518730253
505,505,PCH SAO JOAO JUSANTE,57480000,5,57,01059 - STATKRAFT - Statkraft Energias Renovaveis S.A.,01059 - STATKRAFT - Statkraft Energias Renovaveis S.A.,CASTELO-ES,-20.5728,-41.2356,100,57430100,RIO CASTELO,Setor Eletrico,Ativo,174479,9101257,south_america,geoglows,408.7215343260202,487.98212951679284,540.4595402250358,606.7648877698194,655.9539823214849,704.7798723202346
506,506,SANTA RITA DO PRATA,57750000,5,57,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,VARRE-SAI-RJ,-20.8589,-41.7419,578,57500000,RIO ITABAPOANA,RHN,Ativo,175090,9102050,south_america,geoglows,,,,,,
507,507,PCH PIRAPETINGA JUSANTE,57775700,5,57,00713 - RIO PCH - RIO PCH,00713 - RIO PCH - RIO PCH,BOM JESUS DE ITABAPOANA-RJ,-21.125,-41.7119,105,57500000,RIO ITABAPOANA,Setor Eletrico,Ativo,175135,9102799,south_america,geoglows,,,,,,
508,508,PONTE DO ITABAPOANA,57830000,5,57,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MIMOSO DO SUL-ES,-21.2061,-41.4639,40,57500000,RIO ITABAPOANA,RHN,Ativo,175240,9103005,south_america,geoglows,302.36444664685433,366.17201223245354,408.4181727295987,461.79630851014196,501.3952588983802,540.7018168528324
509,509,UHE PARAIBUNA FAZENDA PALMEIRAS,58068000,5,58,00006 - CESP - CESP,00006 - CESP - CESP,NATIVIDADE DA SERRA-SP,-23.4211,-45.2889,726,58200000,RIO PARAIBUNA,Setor Eletrico,Ativo,177684,9109110,south_america,geoglows,,,,,,
510,510,UHE PARAIBUNA JUSANTE,58087300,5,58,00006 - CESP - CESP,00006 - CESP - CESP,PARAIBUNA-SP,-23.4144,-45.6081,622,58200000,RIO PARAIBUNA,Setor Eletrico,Ativo,177619,9108973,south_america,geoglows,62513.93699834924,62536.77249078764,62551.89157376362,62570.99457518368,62585.16627291043,62599.23332904571
511,511,UHE SANTA BRANCA JUSANTE,58096000,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,JACAREI-SP,-23.3672,-45.8778,576,58001000,RIO PARAIBA DO SUL,Setor Eletrico,Ativo,177617,9108890,south_america,geoglows,57718.153911590416,57758.18121786907,57784.68277751638,57818.16756838502,57843.00849909529,57867.6660082725
512,512,SANTA BRANCA,58099000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SANTA BRANCA-SP,-23.3689,-45.9003,525,58001000,RIO PARAIBA DO SUL,RHN,Ativo,177617,9108890,south_america,geoglows,273.2482283782806,306.505110498914,328.52406023956996,356.34506160799293,376.9842697187576,397.47108115658637
513,513,UHE SANTA BRANCA GUARAREMA,58105300,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,GUARAREMA-SP,-23.4153,-46.0244,566,58001000,RIO PARAIBA DO SUL,Setor Eletrico,Ativo,177617,9108969,south_america,geoglows,615.4675694874587,663.9134778763993,695.9888846474591,736.5162461329481,766.5817580389494,796.4252709244456
514,514,UHE SANTA BRANCA JACAREI,58110000,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,JACAREI-SP,-23.3106,-45.9711,560,58001000,RIO PARAIBA DO SUL,Setor Eletrico,Ativo,177617,9108945,south_america,geoglows,,,,,,
515,515,UHE JAGUARI BARRAMENTO,58128100,5,58,00006 - CESP - CESP,00006 - CESP - CESP,SAO JOSE DOS CAMPOS-SP,-23.1936,-46.0258,0,58310000,RIO JAGUARI,Setor Eletrico,Ativo,177397,9108443,south_america,geoglows,61966.46408878142,62255.53602893725,62446.92680629987,62688.74956086465,62868.147494507895,63046.220781969365
516,516,UHE JAGUARI JUSANTE,58128200,5,58,00006 - CESP - CESP,00006 - CESP - CESP,SAO JOSE DOS CAMPOS-SP,-23.1992,-46.0183,554,58310000,RIO JAGUARI,Setor Eletrico,Ativo,177397,9108443,south_america,geoglows,339.9405093516262,415.59566625219827,465.6859630927912,528.9751859376829,575.9267468885723,622.5316248834265
517,517,GUARATINGUETA,58204000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,GUARATINGUETA-SP,-22.8119,-45.1825,520,58001000,RIO PARAIBA DO SUL,RHN,Ativo,177002,9107413,south_america,geoglows,318.12512435333144,385.0141921343753,429.30057521525816,485.2565376388791,526.7678670912419,567.972683402997
