,FID,NomeEstaca,CodEstacao,Bacia,SubBacia,Operadora,Responsave,Municipio_,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEsta,COMID,new_COMID,watershed,subbasin,RT2y,RT5y,RT10y,RT25y,RT50y,RT100y
525,525,UEL SANTA CECILIA VARGEM ALEGRE,58315000,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,BARRA DO PIRAI-RJ,-22.4983,-43.93,364,58001000,RIO PARAIBA DO SUL,Setor Eletrico,Ativo,176732,9106602,south_america,geoglows,1883.6175860153314,2606.164202654524,3084.5529337252756,3688.99836361711,4137.410512911554,4582.511657283242
526,526,VARGEM ALEGRE,58315100,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,BARRA DO PIRAI-RJ,-22.4983,-43.93,357,58001000,RIO PARAIBA DO SUL,RHN,Ativo,176732,9106602,south_america,geoglows,658.7385441738045,843.8648834766215,966.4346284693822,1121.3018261938303,1236.1911603712008,1350.2321697392815
527,527,UEL SANTA CECILIA JUSANTE,58318002,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,BARRA DO PIRAI-RJ,-22.4794,-43.8344,350,58001000,RIO PARAIBA DO SUL,Setor Eletrico,Ativo,176732,9106543,south_america,geoglows,708.2456043368595,849.1500749121303,942.4410949354929,1060.3145460447108,1147.7598056872507,1234.5593832589466
528,528,UHE NILO PECANHA LIDICE,58335000,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,RIO CLARO-RJ,-22.8319,-44.1972,530,58381000,RIO PIRAI,Setor Eletrico,Ativo,0,9107482,south_america,geoglows,42.37565598525791,72.10853784764932,91.79429278396884,116.6672963319332,135.11951125288468,153.43547791531964
529,529,UEL SANTA CECILIA MORSING,58339001,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,MENDES-RJ,-22.5389,-43.7775,384,58001000,RIO PARAIBA DO SUL,Setor Eletrico,Ativo,176741,9106702,south_america,geoglows,30.03633271808409,113.91410589758527,169.4484901882795,239.61633195837032,291.670845374262,343.3409964341318
530,530,UEL VIGARIO FAZENDA NOVA ESPERANCA,58350001,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,PIRAI-RJ,-22.6625,-43.9567,365,58381000,RIO PIRAI,Setor Eletrico,Ativo,176980,9107369,south_america,geoglows,86.10142425113591,133.24323120161023,164.45520934679507,203.89162647458608,233.14781353502843,262.18797750258494
531,531,PARAIBA DO SUL,58380001,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PARAIBA DO SUL-RJ,-22.1628,-43.2864,280,58001000,RIO PARAIBA DO SUL,RHN,Ativo,176419,9105714,south_america,geoglows,646.149281691566,841.0848693509815,970.1491902866733,1133.2223019318017,1254.1992518245493,1374.2829269091435
532,532,UHE ILHA DOS POMBOS TRES RIOS,58385000,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,TRES RIOS-RJ,-22.1197,-43.2075,260,58001000,RIO PARAIBA DO SUL,Setor Eletrico,Ativo,176419,9105714,south_america,geoglows,842.8181151404084,1101.870280984406,1273.3853556458432,1490.095107158217,1650.8627805379595,1810.4433706533039
533,533,PEDRO DO RIO,58405000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PETROPOLIS-RJ,-22.3319,-43.1317,645,58400000,RIO PIABANHA,RHN,Ativo,176613,9106297,south_america,geoglows,97.07714310053329,129.79083142469872,151.45013960724108,178.81673291359616,199.11883516551597,219.27102988124577
534,534,PCH AREAL JUSANTE,58429000,5,58,00470 - QUANTA - QUANTA,00470 - QUANTA - QUANTA,AREAL-RJ,-22.2244,-43.0914,445,58411000,RIO PRETO,Setor Eletrico,Ativo,176442,9105888,south_america,geoglows,307.7742696266372,465.10282399510817,569.2680165962552,700.8810135843764,798.5190532417989,895.4361489407165
535,535,PCH PIABANHA JUSANTE,58430000,5,58,00470 - QUANTA - QUANTA,00470 - QUANTA - QUANTA,AREAL-RJ,-22.2,-43.1564,318,58400000,RIO PIABANHA,Setor Eletrico,Ativo,176420,9105898,south_america,geoglows,452.4103727593614,660.8925866300865,798.9259528485053,973.3314769848372,1102.7154578361635,1231.1440876823963
536,536,UHE SIMPLICIO MOURA BRASIL,58440000,5,58,00069 - FURNAS - Furnas Centrais Eletricas S.A.,00069 - FURNAS - Furnas Centrais Eletricas S.A.,TRES RIOS-RJ,-22.1403,-43.1542,278,58400000,RIO PIABANHA,Setor Eletrico,Ativo,176394,9105807,south_america,geoglows,306.39749569244225,460.33775134773305,562.2595953751555,691.0381154933741,786.5733782870756,881.4032236965594
537,537,UHE ILHA DOS POMBOS FAZENDA BARREIRA,58442000,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,TRES RIOS-RJ,-22.1414,-43.1586,191,58400000,RIO PIABANHA,Setor Eletrico,Ativo,176394,9105807,south_america,geoglows,240.70730387810315,315.3630032520857,364.79157224440746,427.2447001988021,473.5759981973699,519.5651931641794
538,538,UHE PICADA MONTANTE 2,58512030,5,58,00280 - L.D.Q.S.P.E. - L.D.Q.S.P.E. Geracao de Energia e Participaco...,00280 - L.D.Q.S.P.E. - L.D.Q.S.P.E. Geracao de Energia e Participaco...,JUIZ DE FORA-MG,-21.7497,-43.6803,684,58520000,RIO DO PEIXE,Setor Eletrico,Ativo,176011,9104719,south_america,geoglows,253.64895374989908,414.0331291826135,520.2214088066512,654.3905816112947,753.9249385128833,852.7243493471026
539,539,UHE PICADA MONTANTE 1,58512040,5,58,00280 - L.D.Q.S.P.E. - L.D.Q.S.P.E. Geracao de Energia e Participaco...,00280 - L.D.Q.S.P.E. - L.D.Q.S.P.E. Geracao de Energia e Participaco...,JUIZ DE FORA-MG,-21.7767,-43.6044,673,58520000,RIO DO PEIXE,Setor Eletrico,Ativo,176069,9104735,south_america,geoglows,494.61386906399775,836.1539266437281,1062.2831631425097,1347.9980529157044,1559.9576798278488,1770.352230126355
540,540,UHE PICADA JUSANTE,58512080,5,58,00280 - L.D.Q.S.P.E. - L.D.Q.S.P.E. Geracao de Energia e Participaco...,00280 - L.D.Q.S.P.E. - L.D.Q.S.P.E. Geracao de Energia e Participaco...,JUIZ DE FORA-MG,-21.9106,-43.5361,537,58520000,RIO DO PEIXE,Setor Eletrico,Ativo,176069,9104981,south_america,geoglows,198.71467174744657,600.6969735909902,866.8442350456241,1203.1220054362661,1452.5920656330907,1700.2200780649482
541,541,UHE SOBRAGI MONTANTE 2,58517000,5,58,00137 - CBA - CBA,00137 - CBA - CBA,MATIAS BARBOSA-MG,-21.8769,-43.3269,473,58500000,RIO PARAIBUNA,Setor Eletrico,Ativo,176074,9104997,south_america,geoglows,447.152114103268,756.5412795770819,961.3838279603167,1220.2029308696024,1412.2097266440055,1602.7987743778795
542,542,UHE SOBRAGI MONTANTE 1,58519030,5,58,00137 - CBA - CBA,00137 - CBA - CBA,SIMAO PEREIRA-MG,-21.9244,-43.3492,467,58500000,RIO PARAIBUNA,Setor Eletrico,Ativo,176183,9105166,south_america,geoglows,1138.9019319188196,1920.0111637600453,2437.1734417958287,3090.609351064662,3575.365436579017,4056.5421592505063
543,543,SOBRAJI,58520000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,BELMIRO BRAGA-MG,-21.9667,-43.3744,450,58500000,RIO PARAIBUNA,RHN,Ativo,176183,9105166,south_america,geoglows,296.7705337785453,376.49059360762,429.27220988575607,495.9619219745331,545.4361601020472,594.5450882212407
544,544,PONTE DO SOUZA,58530000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,RESENDE-RJ,-22.2708,-44.39,919,58550000,RIO PRETO,RHN,Ativo,176464,9106001,south_america,geoglows,63.59083344934665,89.69173541382706,106.97280362873089,128.80747912948559,145.00568873823758,161.08429330988525
545,545,MANUEL DUARTE,58585000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,RIO DAS FLORES-RJ,-22.0844,-43.5589,395,58550000,RIO PRETO,RHN,Ativo,176281,9105487,south_america,geoglows,380.35057223998245,499.9750009096785,579.1767815540076,679.2484413579674,753.4873152695233,827.1780209894549
546,546,UHE ILHA DOS POMBOS FAZENDA PIRACEMA,58620000,5,58,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,TRES RIOS-RJ,-22.0864,-43.1511,256,58500000,RIO PARAIBUNA,Setor Eletrico,Ativo,176303,9105551,south_america,geoglows,700.4140551078021,905.6206917539366,1041.4853408322977,1213.150685113009,1340.5018440125966,1466.9126619452888
547,547,PAQUEQUER,58648001,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CARMO-RJ,-21.8764,-42.63,200,58570000,RIO PAQUEQUER,RHN,Ativo,176146,9104995,south_america,geoglows,102.10503948376648,151.6115804890922,184.38921834088814,225.8038506584657,256.5275907537252,287.0244715748527
548,548,ITAOCARA,58680001,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAOCARA-RJ,-21.6658,-42.0811,65,58001000,RIO PARAIBA DO SUL,RHN,Ativo,175842,9104400,south_america,geoglows,4423.829280375828,6441.378882588447,7777.1722720366415,9464.950760724061,10717.041259250434,11959.886518077394
549,549,GUARANI,58730001,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,GUARANI-MG,-21.3556,-43.0503,398,58600000,RIO POMBA,RHN,Ativo,175461,9103582,south_america,geoglows,190.9930150499828,256.6435877123934,300.10997925972487,355.0298802069483,395.77260007032686,436.21448208565346
550,550,PCH IVAN BOTELHO II JUSANTE.,58731000,5,58,00714 - RIO POMBA - RIO POMBA,00714 - RIO POMBA - RIO POMBA,GUARANI-MG,-21.3375,-42.9658,0,58600000,RIO POMBA,Setor Eletrico,Ativo,175461,9103582,south_america,geoglows,598.2524289475067,978.9117055090236,1230.941268849306,1549.3812902471725,1785.618289246303,2020.1109513271456
551,551,PCH ZE TUNIN MONTANTE,58731300,5,58,00741 - ZE TUNIN - ZE TUNIN,00741 - ZE TUNIN - ZE TUNIN,GUARANI-MG,-21.3361,-42.9667,316,58600000,RIO POMBA,Setor Eletrico,Ativo,175461,9103582,south_america,geoglows,598.2524289475067,978.9117055090236,1230.941268849306,1549.3812902471725,1785.618289246303,2020.1109513271456
552,552,ASTOLFO DUTRA,58735000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ASTOLFO DUTRA-MG,-21.3069,-42.8619,232,58600000,RIO POMBA,RHN,Ativo,175344,9103307,south_america,geoglows,239.563124102938,338.7595312318216,404.43618411532805,487.41880913906994,548.9800608266703,610.0867538951311
553,553,BARRA DO XOPOTO,58736000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ASTOLFO DUTRA-MG,-21.2983,-42.8194,230,58651000,RIO XOPOTO,RHN,Ativo,175327,9103277,south_america,geoglows,124.10567287149834,182.44619113306396,221.07269059821482,269.87737506929784,306.08347801432603,342.02224077851065
554,554,PCH ERVALIA MONTANTE DESATIVADA,58737080,5,58,01061 - CEMIG LESTE - CEMIG Geracao Leste S.A.,01061 - CEMIG LESTE - CEMIG Geracao Leste S.A.,ERVALIA-MG,-20.9072,-42.6461,730,58650500,RIO BAGRE,Setor Eletrico,Ativo,175065,9102404,south_america,geoglows,51.764313090219275,79.9170367573575,98.55658947431809,122.10771374469411,139.5792831041807,156.92184513804384
555,555,PCH ANNA MARIA MONTANTE,58753080,5,58,01001 - AGUA CLARA - Agua Clara Energetica S.A.,01001 - AGUA CLARA - Agua Clara Energetica S.A.,SANTOS DUMONT-MG,-21.4383,-43.5147,821,58652500,RIO PINHO,Setor Eletrico,Ativo,175656,9103815,south_america,geoglows,108.53134914072179,184.63776781704797,235.0268392187728,298.6935645136908,345.9251783471216,392.8080413579926
556,556,USINA MAURICIO,58765001,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAMARATI DE MINAS-MG,-21.4714,-42.8297,212,58652000,RIO NOVO,RHN,Ativo,175627,9103925,south_america,geoglows,206.26620624689463,299.2335417296379,360.78600717399127,438.55771043535435,496.2532026817895,553.5226804699873
557,557,CATAGUASES,58770000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CATAGUASES-MG,-21.3894,-42.6964,169,58600000,RIO POMBA,RHN,Ativo,175446,9103553,south_america,geoglows,552.1831053444157,778.2295863867483,927.8920257900862,1116.990914723639,1257.27527295108,1396.5237934979243
558,558,SANTO ANTONIO DE PADUA II,58790002,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SANTO ANTONIO DE PADUA-RJ,-21.5422,-42.1806,0,58600000,RIO POMBA,RHN,Ativo,175765,9104020,south_america,geoglows,658.3735945561058,890.3932478766254,1044.0104470709925,1238.1061854843758,1382.0974921047473,1525.0255895194714
559,559,APERIBE,58792100,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,APERIBE-RJ,-21.6211,-42.1,0,58600000,RIO POMBA,RHN,Ativo,175765,9104240,south_america,geoglows,1783.0839666243382,2842.830966984424,3544.4756928519237,4431.005664009619,5088.684240307072,5741.506621233507
560,560,MANUEL DE MORAIS,58846000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SANTA MARIA MADALENA-RJ,-22.0242,-42.1344,249,58720000,RIO GRANDE,RHN,Ativo,176351,9105321,south_america,geoglows,168.3710766747845,259.0287086654379,319.0519494240956,394.891473241186,451.1535643986531,507.0002251065214
561,561,PIMENTEL,58850000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO FIDELIS-RJ,-21.77,-41.9383,80,58720000,RIO GRANDE,RHN,Ativo,176351,9104746,south_america,geoglows,195.86279424475507,305.97013736595346,378.87077926823923,470.98093356763223,539.313507888899,607.1415252075994
562,562,CGH CHAVE DO VAZ JUSANTE,58858500,5,58,00470 - QUANTA - QUANTA,00470 - QUANTA - QUANTA,CANTAGALO-RJ,-21.9253,-42.31,223,58770000,RIO NEGRO,Setor Eletrico,Ativo,176208,9105138,south_america,geoglows,130.8009302677999,243.69300415453284,318.4373801310215,412.8770973208143,482.9378744722151,552.4813338426295
563,563,PCH EUCLIDELANDIA JUSANTE,58863500,5,58,00470 - QUANTA - QUANTA,00470 - QUANTA - QUANTA,CANTAGALO-RJ,-21.9214,-42.2519,148,58770000,RIO NEGRO,Setor Eletrico,Ativo,176208,9105138,south_america,geoglows,130.8009302677999,243.69300415453284,318.4373801310215,412.8770973208143,482.9378744722151,552.4813338426295
564,564,DOIS RIOS,58874000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO FIDELIS-RJ,-21.6442,-41.8589,50,58700000,RIO DOIS RIOS,RHN,Ativo,175880,9104504,south_america,geoglows,338.8852407691589,684.1674070177107,912.7742450668711,1201.6195909669643,1415.9015690637068,1628.601322670206
565,565,SAO FIDELIS,58880001,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO FIDELIS-RJ,-21.6453,-41.7522,0,58001000,RIO PARAIBA DO SUL,RHN,Ativo,175767,9104245,south_america,geoglows,2768.702156791044,4001.7475934243503,4818.130963299216,5849.633515326466,6614.861033780888,7374.438232357451
566,566,CGH MIGUEL PEREIRA JUSANTE,58905080,5,58,00723 - ZONA DA MATA - ZONA DA MATA,00723 - ZONA DA MATA - ZONA DA MATA,MIRAI-MG,-21.1967,-42.5717,262,58800000,RIO MURIAE,Setor Eletrico,Ativo,175223,9102972,south_america,geoglows,119.83631566593607,189.3759559482033,235.41724865881932,293.5905440517834,336.7468177676218,379.58443233261926
567,567,FAZENDA UMBAUBAS,58910000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MURIAE-MG,-21.0506,-42.5142,488,58820000,RIO PRETO,RHN,Ativo,175030,9102570,south_america,geoglows,20.369261541342492,26.724516659043235,30.93224853595539,36.24872891691486,40.19279777145876,44.10774424068452
568,568,PCH CORONEL DOMICIANO MONTANTE,58912080,5,58,01060 - CEMIG SUL - CEMIG Geracao Sul S.A.,01060 - CEMIG SUL - CEMIG Geracao Sul S.A.,ROSARIO DA LIMEIRA-MG,-21.0025,-42.4756,648,58820100,RIO SEM PEIXE,Setor Eletrico,Ativo,175028,9102565,south_america,geoglows,102.44336295778294,155.3691537275758,190.41063244218788,234.6856336912594,267.5313588606319,300.134556351175
569,569,PATROCINIO DO MURIAE,58920000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PATROCINIO DO MURIAE-MG,-21.1506,-42.2144,167,58800000,RIO MURIAE,RHN,Ativo,175172,9102872,south_america,geoglows,339.3462219259825,490.6375867893395,590.8056346249087,717.3682286054972,811.2595908038543,904.4576739219451
570,570,CARANGOLA,58930000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CARANGOLA-MG,-20.74,-42.0239,399,58840000,RIO CARANGOLA,RHN,Ativo,174839,9101904,south_america,geoglows,98.03403877000898,155.5637096321275,193.65335756468417,241.77972870116864,277.4826200654312,312.921886884173
571,571,PORCIUNCULA,58934000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PORCIUNCULA-RJ,-20.9633,-42.0372,188,58840000,RIO CARANGOLA,RHN,Ativo,175115,9102367,south_america,geoglows,171.73384280287058,312.2199847249973,405.23403478000125,522.7575335999652,609.9431786430482,696.4850585687374
572,572,ITAPERUNA,58940000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAPERUNA-RJ,-21.2072,-41.8922,113,58800000,RIO MURIAE,RHN,Ativo,175292,9103123,south_america,geoglows,594.944792852225,903.5699357391176,1107.906634690012,1366.086595500554,1557.6192391546351,1747.7376358330155
573,573,CARDOSO MOREIRA,58960000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CAMPO DOS GOYTACAZES-RJ,-21.4872,-41.6167,28,58800000,RIO MURIAE,RHN,Ativo,175733,9103884,south_america,geoglows,615.8839895251185,928.9277701551002,1136.1899917702751,1398.0663582225468,1592.3412067416207,1785.181560274717
574,574,CAMPOS - PONTE MUNICIPAL,58974000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CAMPO DOS GOYTACAZES-RJ,-21.7533,-41.3003,14,58001000,RIO PARAIBA DO SUL,RHN,Ativo,175908,9104576,south_america,geoglows,2977.9644801679597,4141.140192048658,4911.263724571946,5884.316849473026,6606.183243917682,7322.719490217737
575,575,UHE PEREIRA PASSOS BARRAMENTO,59309000,5,59,00008 - LIGHT - Light Energia S.A,00008 - LIGHT - Light Energia S.A,PIRAI-RJ,-22.6858,-43.825,81,59523000,RIBEIRAO DAS LAJES,Setor Eletrico,Ativo,176959,9107320,south_america,geoglows,132.83959415462448,225.26709750730487,286.4621471092131,363.78225450615565,421.1427271426097,478.0796590530381
576,576,PARATI,59380000,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PARATI-RJ,-23.2247,-44.7614,30,59572000,RIO PEREQUE-ACU,RHN,Ativo,0,9108479,south_america,geoglows,25.397055151604743,38.11317747612709,46.53235692127339,57.17001246902775,65.06163303844146,72.89498312032495
577,577,UHE SERRA DO FACAO BARRAMENTO,60038000,6,60,00334 - SERRA DO FACAO - SERRA DO FACAO,00334 - SERRA DO FACAO - SERRA DO FACAO,CATALAO-GO,-18.0453,-47.6753,770,60180000,RIO SAO MARCOS,Setor Eletrico,Ativo,171281,9093895,south_america,geoglows,118.94297978245818,293.7102016512554,409.42130952614536,555.622601070269,664.0830709966539,771.7426858382341
578,578,ABADIA DOS DOURADOS,60110000,6,60,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ABADIA DOS DOURADOS-MG,-18.4911,-47.4064,784,60220000,RIO DOURADOS,GDH,Ativo,171863,9095052,south_america,geoglows,174.06676289897976,263.1121525484198,322.06794859135925,396.5587531803985,451.82028736789505,506.67377906140075
579,579,UHE EMBORCACAO BARRAMENTO,60160080,6,60,00023 - CEMIG - CEMIG,00023 - CEMIG - CEMIG,ARAGUARI-MG,-18.4519,-47.9844,0,60000100,RIO PARANAIBA,Setor Eletrico,Ativo,171728,9094909,south_america,geoglows,842.2433707940413,1125.2082166872037,1312.555566252134,1549.269439075619,1724.8773123944484,1899.188524742008
580,580,PCH NOVA AURORA MONTANTE,60190000,6,60,00701 - GOIAS SUL - Goias Sul Geracao de Energia S.A,00701 - GOIAS SUL - Goias Sul Geracao de Energia S.A,IPAMERI-GO,-17.9211,-48.0308,637,60270000,RIO VERISSIMO,Setor Eletrico,Ativo,170988,9093374,south_america,geoglows,265.5824483217675,431.15323947838374,540.7755100139698,679.2835394386881,782.0367080415022,884.0311633766048
581,581,PCH NOVA AURORA RIO DO BRACO,60191000,6,60,00701 - GOIAS SUL - Goias Sul Geracao de Energia S.A,00701 - GOIAS SUL - Goias Sul Geracao de Energia S.A,IPAMERI-GO,-17.9092,-48.0831,634,60270100,RIO DO BRACO,Setor Eletrico,Ativo,170979,9093349,south_america,geoglows,102.02054318792861,181.9403564245462,234.8542268395932,301.71104238095614,351.3092473955091,400.5412270497067
582,582,PCH NOVA AURORA JUSANTE,60200600,6,60,00701 - GOIAS SUL - Goias Sul Geracao de Energia S.A,00701 - GOIAS SUL - Goias Sul Geracao de Energia S.A,GOIANDIRA-GO,-18.0708,-48.2106,594,60270000,RIO VERISSIMO,Setor Eletrico,Ativo,171390,9093979,south_america,geoglows,514.9910139601261,842.5201994946326,1059.373019573273,1333.3671326083163,1536.6316177778956,1738.3952298955808
583,583,PCH GOIANDIRA JUSANTE,60203000,6,60,00701 - GOIAS SUL - Goias Sul Geracao de Energia S.A,00701 - GOIAS SUL - Goias Sul Geracao de Energia S.A,GOIANDIRA-GO,-18.1472,-48.2758,547,60270000,RIO VERISSIMO,Setor Eletrico,Ativo,171390,9094213,south_america,geoglows,245.87461643228454,388.0921384575028,482.25251279310714,601.2243953804561,689.4845342421997,777.0929740928567
584,584,UHE NOVA PONTE BARRAMENTO,60335080,6,60,00023 - CEMIG - CEMIG,00023 - CEMIG - CEMIG,NOVA PONTE-MG,-19.1333,-47.6944,0,60280000,RIO ARAGUARI,Setor Eletrico,Ativo,172579,9096948,south_america,geoglows,475.9604526158456,618.2797320652179,712.5074786698177,831.5644862976434,919.8877757772442,1007.5588999515093
585,585,UHE MIRANDA BARRAMENTO,60351080,6,60,01113 - MIRANDA - Companhia Energetica Miranda,01113 - MIRANDA - Companhia Energetica Miranda,INDIANOPOLIS-MG,-18.9097,-48.0408,0,60280000,RIO ARAGUARI,Setor Eletrico,Ativo,172377,9096247,south_america,geoglows,540.4267430249274,711.358501809148,824.5301993873933,967.5229392898601,1073.603122317534,1178.9000259252273
586,586,DESCOBERTO - CHACARA 89,60435000,6,60,00077 - CAESB - CAESB,00077 - CAESB - CAESB,BRASILIA-DF,-15.7089,-48.2339,1035,60315000,RIO DESCOBERTO,RHN,Ativo,0,9086295,south_america,geoglows,11.328215993230682,16.760611767879052,20.35733045904949,24.90179406005974,28.273136765196977,31.619586005002
587,587,RODEADOR - DF 435,60435200,6,60,00077 - CAESB - CAESB,00077 - CAESB - CAESB,BRASILIA-DF,-15.725,-48.1683,1035,60315400,RIO RODEADOR,RHN,Ativo,0,9086242,south_america,geoglows,11.458663839459888,16.72630397507851,20.213940097350076,24.620577583384318,27.889673003011673,31.134629935213162
588,588,UHE CORUMBA IV FAZENDA BELA VISTA,60436350,6,60,00520 - CORUMBA COM - CORUMBA COM,00520 - CORUMBA COM - CORUMBA COM,SANTO ANTONIO DO DESCOBERTO-GO,-16.0211,-48.2703,858,60315000,RIO DESCOBERTO,Setor Eletrico,Ativo,168743,9087392,south_america,geoglows,187.31704595784126,327.8140234280372,420.8352475586953,538.3678108422661,625.560180422267,712.1087352319491
589,589,UHE CORUMBA IV MINERADORA FRONTEIRA,60439500,6,60,00520 - CORUMBA COM - CORUMBA COM,00520 - CORUMBA COM - CORUMBA COM,SANTO ANTONIO DO DESCOBERTO-GO,-16.0714,-48.3686,854,60314000,RIO AREIAS,Setor Eletrico,Ativo,168746,9087374,south_america,geoglows,171.3624870069284,282.6228861915942,356.28695153861395,449.3616933842248,518.4098538500664,586.9481735375762
590,590,UHE CORUMBA IV FAZENDA BEIRA,60444500,6,60,00520 - CORUMBA COM - CORUMBA COM,00520 - CORUMBA COM - CORUMBA COM,ABADIANIA-GO,-16.1544,-48.6664,848,60300000,RIO CORUMBA,Setor Eletrico,Ativo,168519,9087612,south_america,geoglows,242.90651292645123,390.7484133109021,488.63261551362734,612.3095644827604,704.0601903669738,795.1333440318315
591,591,UHE CORUMBA IV CAMPO LIMPO,60444700,6,60,00520 - CORUMBA COM - CORUMBA COM,00520 - CORUMBA COM - CORUMBA COM,GAMELEIRA DE GOIAS-GO,-16.3269,-48.5953,867,60313000,RIO DAS ANTAS,Setor Eletrico,Ativo,168786,9088244,south_america,geoglows,136.65272803368663,217.12854179623562,270.41053293865133,337.73246999491374,387.6757287196361,437.25021426157076
592,592,UHE CORUMBA IV ALAGADO,60444850,6,60,00520 - CORUMBA COM - CORUMBA COM,00520 - CORUMBA COM - CORUMBA COM,NOVO GAMA-GO,-16.1264,-48.1494,848,60317500,RIO ALAGADO,Setor Eletrico,Ativo,168735,9088089,south_america,geoglows,87.75535741103504,163.24678442601842,213.22867783574418,276.38093265836335,323.2308829059295,369.7349004749438
593,593,UHE CORUMBA III MONTANTE FAZENDA PALMITAL,60448000,6,60,00346 - CORUMBA III - CONS.CORUMBAIII,00346 - CORUMBA III - CONS.CORUMBAIII,LUZIANIA-GO,-16.3089,-48.0878,785,60318000,RIO PALMITAL,Setor Eletrico,Ativo,168792,9088266,south_america,geoglows,60.43931677276985,111.10836481955207,144.6556834858675,187.04280955297477,218.48800106607374,249.70100622101822
594,594,UHE CORUMBA III MONTANTE FAZENDA CACHOEIRA,60453000,6,60,00346 - CORUMBA III - CONS.CORUMBAIII,00346 - CORUMBA III - CONS.CORUMBAIII,LUZIANIA-GO,-16.6022,-48.0989,780,60112000,RIBEIRAO SANTO ANTONIO,Setor Eletrico,Ativo,0,9089140,south_america,geoglows,20.62652381042536,34.89838380708774,44.34759696039225,56.286702828970945,65.14381359270246,73.93552484086274
